load	clock 	otype	  ss	qLength	 npa	 npd	dropped	wt  	st  	lost%	avgDelay	avgQLength
10	321.18	OUT	 BUSY	   3	3183	3060	 119	0.02	0.55	  0.04	  0.30	  2.89
10	321.27	OUT	 BUSY	   2	3183	3061	 119	0.39	0.09	  0.04	  0.30	  2.89
10	321.28	Q	 BUSY	   3	3184	3061	 119	0.00	0.00	  0.04	  0.30	  2.89
10	321.38	Q	 BUSY	   4	3185	3061	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.38	Q	 BUSY	   5	3186	3061	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.40	Q	 BUSY	   6	3187	3061	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.42	Q	 BUSY	   7	3188	3061	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.45	OUT	 BUSY	   6	3188	3062	 119	0.48	0.17	  0.04	  0.30	  2.90
10	321.46	Q	 BUSY	   7	3189	3062	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.51	Q	 BUSY	   8	3190	3062	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.55	Q	 BUSY	   9	3191	3062	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.56	Q	 BUSY	  10	3192	3062	 119	0.00	0.00	  0.04	  0.30	  2.90
10	321.64	Dropped	 BUSY	  10	3193	3062	 120	0.00	0.00	  0.04	  0.30	  2.90
10	321.64	Dropped	 BUSY	  10	3194	3062	 121	0.00	0.00	  0.04	  0.30	  2.90
10	321.64	OUT	 BUSY	   9	3194	3063	 121	0.64	0.20	  0.04	  0.30	  2.90
10	321.67	Q	 BUSY	  10	3195	3063	 121	0.00	0.00	  0.04	  0.30	  2.90
10	321.69	OUT	 BUSY	   9	3195	3064	 121	0.47	0.04	  0.04	  0.31	  2.90
10	321.70	Q	 BUSY	  10	3196	3064	 121	0.00	0.00	  0.04	  0.31	  2.90
10	321.74	Dropped	 BUSY	  10	3197	3064	 122	0.00	0.00	  0.04	  0.31	  2.90
10	321.74	OUT	 BUSY	   9	3197	3065	 122	0.40	0.05	  0.04	  0.31	  2.90
10	321.81	Q	 BUSY	  10	3198	3065	 122	0.00	0.00	  0.04	  0.31	  2.90
